timestamp,temperature,pressure,humidity
2026-05-23 12:58:34,11.0,1.84,32.4
2026-05-23 12:58:34,11.0,3.21,32.4
2026-05-23 12:58:34,11.0,3.21,39.5
2026-05-23 12:58:36,16.2,3.21,39.5
2026-05-23 12:58:36,16.2,2.06,39.5
2026-05-23 12:58:36,16.2,2.06,50.6
2026-05-23 12:58:41,13.1,2.06,50.6
2026-05-23 12:58:41,13.1,5.75,50.6
2026-05-23 12:58:41,13.1,5.75,33.6
2026-05-23 12:58:43,10.4,5.75,33.6
2026-05-23 12:58:44,10.4,6.5,33.6
2026-05-23 12:58:45,10.4,6.5,34.2
2026-05-23 12:58:45,14.4,6.5,34.2
2026-05-23 12:58:45,14.4,6.09,34.2
2026-05-23 12:58:46,14.4,6.09,68.7
2026-05-23 12:58:47,55.3,6.09,68.7
2026-05-23 12:58:47,55.3,1.53,68.7
2026-05-23 12:58:47,55.3,1.53,53.8
2026-05-23 12:58:50,16.7,1.53,53.8
2026-05-23 12:58:50,16.7,1.53,53.8
2026-05-23 12:58:51,16.7,1.53,44.2
2026-05-23 12:58:52,21.4,1.53,44.2
2026-05-23 12:58:53,21.4,3.09,44.2
2026-05-23 12:58:54,21.4,3.09,25.8
2026-05-23 12:58:56,70.6,3.09,25.8
2026-05-23 12:58:57,70.6,7.9,25.8
2026-05-23 12:58:58,70.6,7.9,30.3
2026-05-23 12:58:58,26.0,7.9,30.3
2026-05-23 12:58:58,26.0,1.59,30.3
2026-05-23 12:58:59,26.0,1.59,38.5
2026-05-23 12:59:00,41.0,1.59,38.5
2026-05-23 12:59:00,41.0,3.9,38.5
2026-05-23 12:59:01,41.0,3.9,26.3
2026-05-23 12:59:02,58.4,3.9,26.3
2026-05-23 12:59:02,58.4,2.1,26.3
2026-05-23 12:59:02,58.4,2.1,44.5
2026-05-23 12:59:04,10.6,2.1,44.5
2026-05-23 12:59:04,10.6,4.15,44.5
2026-05-23 12:59:05,10.6,4.15,52.8
2026-05-23 12:59:07,42.2,4.15,52.8
2026-05-23 12:59:07,42.2,3.5,52.8
2026-05-23 12:59:08,42.2,3.5,46.1
2026-05-23 12:59:09,59.4,3.5,46.1
2026-05-23 12:59:09,59.4,6.6,46.1
2026-05-23 12:59:09,59.4,6.6,28.8
2026-05-23 12:59:11,37.5,6.6,28.8
2026-05-23 12:59:11,37.5,1.24,28.8
2026-05-23 12:59:11,37.5,1.24,10.0
2026-05-23 12:59:13,78.9,1.24,10.0
2026-05-23 12:59:13,78.9,1.63,10.0
2026-05-23 12:59:13,78.9,1.63,44.6
2026-05-23 12:59:15,25.3,1.63,44.6
2026-05-23 12:59:15,25.3,7.71,44.6
2026-05-23 12:59:15,25.3,7.71,69.7
2026-05-23 12:59:18,26.9,7.71,69.7
2026-05-23 12:59:18,26.9,5.99,69.7
2026-05-23 12:59:18,26.9,5.99,15.5
2026-05-23 12:59:20,27.8,5.99,15.5
2026-05-23 12:59:20,27.8,4.62,15.5
2026-05-23 12:59:20,27.8,4.62,62.2
2026-05-23 12:59:23,79.0,4.62,62.2
2026-05-23 12:59:23,79.0,5.22,62.2
2026-05-23 12:59:23,79.0,5.22,51.9
2026-05-23 12:59:25,79.0,5.22,51.9
2026-05-23 12:59:25,79.0,5.22,51.9
2026-05-23 12:59:25,79.0,5.22,51.9
2026-05-23 12:59:27,40.8,5.22,51.9
2026-05-23 12:59:27,40.8,7.77,51.9
2026-05-23 12:59:27,40.8,7.77,18.2
2026-05-23 12:59:30,14.3,7.77,18.2
2026-05-23 12:59:30,14.3,3.59,18.2
2026-05-23 12:59:30,14.3,3.59,63.1
2026-05-23 12:59:33,56.7,3.59,63.1
2026-05-23 12:59:33,56.7,2.91,63.1
2026-05-23 12:59:35,56.7,2.91,39.5
2026-05-23 12:59:35,59.9,2.91,39.5
2026-05-23 12:59:36,59.9,4.49,39.5
2026-05-23 12:59:36,59.9,4.49,30.1
2026-05-23 12:59:41,44.2,4.49,30.1
2026-05-23 12:59:42,44.2,6.85,30.1
2026-05-23 12:59:44,44.2,6.85,46.8
2026-05-23 12:59:44,22.6,6.85,46.8
2026-05-23 12:59:44,22.6,1.17,46.8
2026-05-23 12:59:45,22.6,1.17,39.1
2026-05-23 12:59:46,54.1,1.17,39.1
2026-05-23 12:59:46,54.1,3.19,39.1
2026-05-23 12:59:47,54.1,3.19,74.0
2026-05-23 12:59:48,63.5,3.19,74.0
2026-05-23 12:59:48,63.5,3.6,74.0
2026-05-23 12:59:48,63.5,3.6,66.7
2026-05-23 12:59:50,13.7,3.6,66.7
2026-05-23 12:59:50,13.7,5.98,66.7
2026-05-23 12:59:51,13.7,5.98,70.3
2026-05-23 12:59:52,13.4,5.98,70.3
2026-05-23 12:59:52,13.4,5.93,70.3
2026-05-23 12:59:53,13.4,5.93,33.8
2026-05-23 12:59:54,39.8,5.93,33.8
2026-05-23 12:59:54,39.8,4.55,33.8
2026-05-23 12:59:54,39.8,4.55,30.6
2026-05-23 12:59:57,60.0,4.55,30.6
2026-05-23 12:59:57,60.0,3.8,30.6
2026-05-23 12:59:57,60.0,3.8,18.1
2026-05-23 12:59:59,47.0,3.8,18.1
2026-05-23 12:59:59,47.0,2.76,18.1
2026-05-23 13:00:00,47.0,2.76,20.0
2026-05-23 13:00:01,16.7,2.76,20.0
2026-05-23 13:00:01,16.7,7.74,20.0
2026-05-23 13:00:01,16.7,7.74,54.6
2026-05-23 13:00:03,25.4,7.74,54.6
2026-05-23 13:00:03,25.4,3.77,54.6
2026-05-23 13:00:03,25.4,3.77,14.7
2026-05-23 13:00:05,27.9,3.77,14.7
2026-05-23 13:00:05,27.9,1.49,14.7
2026-05-23 13:00:05,27.9,1.49,42.7
2026-05-23 13:00:07,45.1,1.49,42.7
2026-05-23 13:00:07,45.1,4.24,42.7
2026-05-23 13:00:07,45.1,4.24,53.3
2026-05-23 13:00:09,22.4,4.24,53.3
2026-05-23 13:00:10,22.4,5.71,53.3
2026-05-23 13:00:10,22.4,5.71,21.7
2026-05-23 13:00:12,36.2,5.71,21.7
2026-05-23 13:00:12,36.2,4.88,21.7
2026-05-23 13:00:12,36.2,4.88,29.2
2026-05-23 13:00:14,36.2,4.88,29.2
2026-05-23 13:00:14,36.2,4.88,29.2
2026-05-23 13:00:14,36.2,4.88,29.2
2026-05-23 13:00:17,22.7,4.88,29.2
2026-05-23 13:00:18,22.7,5.19,29.2
2026-05-23 13:00:18,22.7,5.19,37.7
2026-05-23 13:00:31,63.1,5.19,37.7
2026-05-23 13:00:32,63.1,6.71,37.7
2026-05-23 13:00:32,63.1,6.71,14.6
2026-05-23 13:00:33,34.1,6.71,14.6
2026-05-23 13:00:33,34.1,7.24,14.6
2026-05-23 13:00:33,34.1,7.24,16.1
2026-05-23 13:00:33,30.6,7.24,16.1
2026-05-23 13:00:33,30.6,7.19,16.1
2026-05-23 13:00:34,30.6,7.19,68.1
2026-05-23 13:00:35,30.0,7.19,68.1
2026-05-23 13:00:36,30.0,4.0,68.1
2026-05-23 13:00:36,30.0,4.0,52.1
2026-05-23 13:00:38,10.6,4.0,52.1
2026-05-23 13:00:38,10.6,6.28,52.1
2026-05-23 13:00:54,10.6,6.28,26.0
2026-05-23 13:00:55,64.6,6.28,26.0
2026-05-23 13:00:58,64.6,6.92,26.0
2026-05-23 13:00:59,64.6,6.92,34.8
2026-05-23 13:01:00,64.6,6.92,34.8
2026-05-23 13:01:00,64.6,6.92,34.8
2026-05-23 13:01:01,64.6,6.92,34.8
2026-05-23 13:01:04,60.4,6.92,34.8
2026-05-23 13:01:05,60.4,2.4,34.8
2026-05-23 13:01:06,60.4,2.4,58.0
2026-05-23 13:01:06,37.3,2.4,58.0
2026-05-23 13:01:07,37.3,4.28,58.0
2026-05-23 13:01:07,37.3,4.28,12.5
2026-05-23 13:01:08,76.4,4.28,12.5
2026-05-23 13:01:08,76.4,7.77,12.5
2026-05-23 13:01:08,76.4,7.77,78.9
2026-05-23 13:01:08,40.4,7.77,78.9
2026-05-23 13:01:09,40.4,7.97,78.9
2026-05-23 13:01:09,40.4,7.97,57.5
2026-05-23 13:01:09,42.4,7.97,57.5
2026-05-23 13:01:09,42.4,5.32,57.5
2026-05-23 13:01:09,42.4,5.32,28.0
2026-05-23 13:01:10,71.7,5.32,28.0
2026-05-23 13:01:12,71.7,2.57,28.0
2026-05-23 13:01:13,71.7,2.57,74.7
2026-05-23 13:01:13,36.1,2.57,74.7
2026-05-23 13:01:13,36.1,2.03,74.7
2026-05-23 13:01:13,36.1,2.03,75.6
2026-05-23 13:01:13,15.3,2.03,75.6
2026-05-23 13:01:14,15.3,5.09,75.6
2026-05-23 13:01:14,15.3,5.09,59.6
2026-05-23 13:01:17,35.2,5.09,59.6
2026-05-23 13:01:17,35.2,6.44,59.6
2026-05-23 13:01:18,35.2,6.44,48.9
2026-05-23 13:01:18,63.3,6.44,48.9
2026-05-23 13:01:18,63.3,6.76,48.9
2026-05-23 13:01:18,63.3,6.76,13.9
2026-05-23 13:01:21,25.7,6.76,13.9
2026-05-23 13:01:22,25.7,5.56,13.9
2026-05-23 13:01:22,25.7,5.56,69.7
2026-05-23 13:01:23,13.6,5.56,69.7
2026-05-23 13:01:24,13.6,6.38,69.7
2026-05-23 13:01:24,13.6,6.38,19.9
2026-05-23 13:01:25,67.3,6.38,19.9
2026-05-23 13:01:25,67.3,1.34,19.9
2026-05-23 13:01:26,67.3,1.34,28.0
2026-05-23 13:01:30,36.4,1.34,28.0
2026-05-23 13:01:31,36.4,3.1,28.0
2026-05-23 13:01:31,36.4,3.1,37.0
2026-05-23 13:01:32,66.0,3.1,37.0
2026-05-23 13:01:32,66.0,3.18,37.0
2026-05-23 13:01:32,66.0,3.18,10.9
2026-05-23 13:01:34,79.7,3.18,10.9
2026-05-23 13:01:34,79.7,7.93,10.9
2026-05-23 13:01:34,79.7,7.93,24.3
2026-05-23 13:01:36,39.8,7.93,24.3
2026-05-23 13:01:36,39.8,5.38,24.3
2026-05-23 13:01:36,39.8,5.38,13.7
2026-05-23 13:01:38,68.9,5.38,13.7
2026-05-23 13:01:38,68.9,4.7,13.7
2026-05-23 13:01:38,68.9,4.7,40.1
2026-05-23 13:01:40,24.8,4.7,40.1
2026-05-23 13:01:40,24.8,5.9,40.1
2026-05-23 13:01:40,24.8,5.9,62.8
2026-05-23 13:01:42,79.4,5.9,62.8
2026-05-23 13:01:42,79.4,2.49,62.8
2026-05-23 13:01:42,79.4,2.49,23.6
2026-05-23 13:01:44,20.4,2.49,23.6
2026-05-23 13:01:44,20.4,7.65,23.6
2026-05-23 13:01:44,20.4,7.65,41.6
2026-05-23 13:01:49,54.8,7.65,41.6
2026-05-23 13:01:50,54.8,7.03,41.6
2026-05-23 13:01:51,54.8,7.03,14.9
2026-05-23 13:01:53,12.2,7.03,14.9
2026-05-23 13:01:53,12.2,5.23,14.9
2026-05-23 13:01:54,12.2,5.23,36.8
2026-05-23 13:01:55,53.8,5.23,36.8
2026-05-23 13:01:55,53.8,5.23,36.8
2026-05-23 13:01:56,53.8,5.23,37.4
2026-05-23 13:01:57,12.6,5.23,37.4
2026-05-23 13:01:58,12.6,2.97,37.4
2026-05-23 13:01:59,12.6,2.97,14.1
2026-05-23 13:02:00,49.2,2.97,14.1
2026-05-23 13:02:00,49.2,1.11,14.1
2026-05-23 13:02:01,49.2,1.11,61.8
2026-05-23 13:02:02,32.8,1.11,61.8
2026-05-23 13:02:02,32.8,3.45,61.8
2026-05-23 13:02:03,32.8,3.45,12.7
2026-05-23 13:02:03,39.5,3.45,12.7
2026-05-23 13:02:03,39.5,7.95,12.7
2026-05-23 13:02:04,39.5,7.95,37.7
2026-05-23 13:02:05,79.1,7.95,37.7
2026-05-23 13:02:05,79.1,1.87,37.7
2026-05-23 13:02:06,79.1,1.87,28.3
2026-05-23 13:02:07,11.3,1.87,28.3
2026-05-23 13:02:07,11.3,3.97,28.3
2026-05-23 13:02:08,11.3,3.97,45.4
2026-05-23 13:02:10,39.6,3.97,45.4
2026-05-23 13:02:10,39.6,7.3,45.4
2026-05-23 13:02:11,39.6,7.3,50.8
2026-05-23 13:02:12,72.4,7.3,50.8
2026-05-23 13:02:12,72.4,2.37,50.8
2026-05-23 13:02:12,72.4,2.37,49.1
2026-05-23 13:02:14,67.9,2.37,49.1
2026-05-23 13:02:14,67.9,6.09,49.1
2026-05-23 13:02:14,67.9,6.09,40.1
2026-05-23 13:02:16,77.1,6.09,40.1
2026-05-23 13:02:16,77.1,7.62,40.1
2026-05-23 13:02:16,77.1,7.62,24.7
2026-05-23 13:02:19,65.3,7.62,24.7
2026-05-23 13:02:22,65.3,7.96,24.7
2026-05-23 13:02:22,65.3,7.96,78.2
2026-05-23 13:02:22,18.8,7.96,78.2
2026-05-23 13:02:22,18.8,4.07,78.2
2026-05-23 13:02:22,18.8,4.07,11.8
2026-05-23 13:02:24,28.1,4.07,11.8
2026-05-23 13:02:24,28.1,1.03,11.8
2026-05-23 13:02:24,28.1,1.03,46.8
2026-05-23 13:02:26,44.2,1.03,46.8
2026-05-23 13:02:26,44.2,1.62,46.8
2026-05-23 13:02:26,44.2,1.62,56.9
2026-05-23 13:02:28,16.4,1.62,56.9
2026-05-23 13:02:28,16.4,6.4,56.9
2026-05-23 13:02:28,16.4,6.4,66.4
2026-05-23 13:02:30,75.4,6.4,66.4
2026-05-23 13:02:30,75.4,3.64,66.4
2026-05-23 13:02:30,75.4,3.64,61.3
2026-05-23 13:02:32,69.2,3.64,61.3
2026-05-23 13:02:33,69.2,3.27,61.3
2026-05-23 13:02:34,69.2,3.27,16.1
2026-05-23 13:02:35,13.2,3.27,16.1
2026-05-23 13:02:36,13.2,4.08,16.1
2026-05-23 13:02:36,13.2,4.08,70.5
2026-05-23 13:02:37,43.6,4.08,70.5
2026-05-23 13:02:37,43.6,2.2,70.5
2026-05-23 13:02:37,43.6,2.2,58.4
2026-05-23 13:02:39,38.8,2.2,58.4
2026-05-23 13:02:39,38.8,6.8,58.4
2026-05-23 13:02:39,38.8,6.8,56.1
2026-05-23 13:02:41,16.1,6.8,56.1
2026-05-23 13:02:42,16.1,5.03,56.1
2026-05-23 13:02:42,16.1,5.03,71.3
2026-05-23 13:02:43,16.1,5.03,71.3
2026-05-23 13:02:43,16.1,5.03,71.3
2026-05-23 13:02:43,16.1,5.03,71.3
2026-05-23 13:02:46,10.0,5.03,71.3
2026-05-23 13:02:47,10.0,1.91,71.3
2026-05-23 13:02:47,10.0,1.91,77.1
2026-05-23 13:02:48,36.1,1.91,77.1
2026-05-23 13:02:48,36.1,7.38,77.1
2026-05-23 13:02:48,36.1,7.38,33.1
2026-05-23 13:02:50,75.7,7.38,33.1
2026-05-23 13:02:50,75.7,2.09,33.1
2026-05-23 13:02:50,75.7,2.09,56.8
2026-05-23 13:02:52,33.2,2.09,56.8
2026-05-23 13:02:52,33.2,1.66,56.8
2026-05-23 13:02:52,33.2,1.66,11.6
2026-05-23 13:02:54,54.0,1.66,11.6
2026-05-23 13:02:54,54.0,5.24,11.6
2026-05-23 13:02:55,54.0,5.24,65.1
2026-05-23 13:02:56,25.5,5.24,65.1
2026-05-23 13:02:56,25.5,1.49,65.1
2026-05-23 13:02:57,25.5,1.49,44.3
2026-05-23 13:02:59,62.0,1.49,44.3
2026-05-23 13:03:02,62.0,5.37,44.3
2026-05-23 13:03:02,62.0,5.37,58.9
2026-05-23 13:03:02,50.3,5.37,58.9
2026-05-23 13:03:03,50.3,5.88,58.9
2026-05-23 13:03:03,50.3,5.88,78.5
2026-05-23 13:03:04,49.1,5.88,78.5
2026-05-23 13:03:04,49.1,6.21,78.5
2026-05-23 13:03:04,49.1,6.21,21.7
2026-05-23 13:03:06,49.1,6.21,21.7
2026-05-23 13:03:06,49.1,6.38,21.7
2026-05-23 13:03:06,49.1,6.38,54.6
2026-05-23 13:03:09,48.3,6.38,54.6
2026-05-23 13:03:09,48.3,5.98,54.6
2026-05-23 13:03:09,48.3,5.98,51.8
2026-05-23 13:03:11,39.1,5.98,51.8
2026-05-23 13:03:11,39.1,1.05,51.8
2026-05-23 13:03:11,39.1,1.05,48.9
2026-05-23 13:03:13,58.5,1.05,48.9
2026-05-23 13:03:13,58.5,7.25,48.9
2026-05-23 13:03:13,58.5,7.25,20.2
2026-05-23 13:03:15,24.8,7.25,20.2
2026-05-23 13:03:15,24.8,7.39,20.2
2026-05-23 13:03:15,24.8,7.39,74.8
2026-05-23 13:03:17,64.0,7.39,74.8
2026-05-23 13:03:17,64.0,5.32,74.8
2026-05-23 13:03:17,64.0,5.32,41.0
2026-05-23 13:03:19,30.3,5.32,41.0
2026-05-23 13:03:19,30.3,1.12,41.0
2026-05-23 13:03:19,30.3,1.12,30.8
2026-05-23 13:03:21,59.0,1.12,30.8
2026-05-23 13:03:21,59.0,6.0,30.8
2026-05-23 13:03:21,59.0,6.0,64.3
2026-05-23 13:03:23,32.7,6.0,64.3
2026-05-23 13:03:23,32.7,5.17,64.3
2026-05-23 13:03:23,32.7,5.17,32.5
2026-05-23 13:03:25,56.3,5.17,32.5
2026-05-23 13:03:25,56.3,6.95,32.5
2026-05-23 13:03:25,56.3,6.95,18.4
2026-05-23 13:03:27,58.5,6.95,18.4
2026-05-23 13:03:27,58.5,7.71,18.4
2026-05-23 13:03:27,58.5,7.71,16.1
2026-05-23 13:03:29,67.7,7.71,16.1
2026-05-23 13:03:29,67.7,7.95,16.1
2026-05-23 13:03:29,67.7,7.95,38.3
2026-05-23 13:03:31,67.7,7.95,38.3
2026-05-23 13:03:31,67.7,7.71,38.3
2026-05-23 13:03:31,67.7,7.71,62.2
2026-05-23 13:03:33,65.4,7.71,62.2
2026-05-23 13:03:33,65.4,1.47,62.2
2026-05-23 13:03:33,65.4,1.47,46.1
2026-05-23 13:03:35,16.0,1.47,46.1
2026-05-23 13:03:35,16.0,1.88,46.1
2026-05-23 13:03:35,16.0,1.88,62.4
2026-05-23 13:03:37,75.7,1.88,62.4
2026-05-23 13:03:37,75.7,5.53,62.4
2026-05-23 13:03:37,75.7,5.53,35.1
2026-05-23 13:03:39,57.2,5.53,35.1
2026-05-23 13:03:39,57.2,6.66,35.1
2026-05-23 13:03:39,57.2,6.66,35.6
2026-05-23 13:03:41,18.2,6.66,35.6
2026-05-23 13:03:41,18.2,3.22,35.6
2026-05-23 13:03:41,18.2,3.22,22.4
2026-05-23 13:03:43,20.7,3.22,22.4
2026-05-23 13:03:43,20.7,2.57,22.4
2026-05-23 13:03:43,20.7,2.57,49.6
2026-05-23 13:03:45,38.4,2.57,49.6
2026-05-23 13:03:45,38.4,6.57,49.6
2026-05-23 13:03:45,38.4,6.57,12.5
2026-05-23 13:03:47,65.8,6.57,12.5
2026-05-23 13:03:47,65.8,7.55,12.5
2026-05-23 13:03:47,65.8,7.55,51.4
2026-05-23 13:03:49,30.5,7.55,51.4
2026-05-23 13:03:49,30.5,4.84,51.4
2026-05-23 13:03:49,30.5,4.84,74.2
2026-05-23 13:03:51,74.0,4.84,74.2
2026-05-23 13:03:51,74.0,6.68,74.2
2026-05-23 13:03:51,74.0,6.68,54.3
2026-05-23 13:03:53,74.1,6.68,54.3
2026-05-23 13:03:53,74.1,4.59,54.3
2026-05-23 13:03:53,74.1,4.59,29.5
2026-05-23 13:03:55,75.3,4.59,29.5
2026-05-23 13:03:55,75.3,7.69,29.5
2026-05-23 13:03:55,75.3,7.69,15.5
2026-05-23 13:03:57,13.7,7.69,15.5
2026-05-23 13:03:57,13.7,7.33,15.5
2026-05-23 13:03:57,13.7,7.33,36.9
2026-05-23 13:03:59,13.1,7.33,36.9
2026-05-23 13:03:59,13.1,3.98,36.9
2026-05-23 13:03:59,13.1,3.98,69.5
2026-05-23 13:04:01,39.5,3.98,69.5
2026-05-23 13:04:01,39.5,7.38,69.5
2026-05-23 13:04:01,39.5,7.38,66.7
2026-05-23 13:04:03,23.6,7.38,66.7
2026-05-23 13:04:03,23.6,1.0,66.7
2026-05-23 13:04:03,23.6,1.0,39.3
2026-05-23 13:04:05,56.3,1.0,39.3
2026-05-23 13:04:05,56.3,3.55,39.3
2026-05-23 13:04:05,56.3,3.55,67.7
2026-05-23 13:04:07,10.8,3.55,67.7
2026-05-23 13:04:07,10.8,6.1,67.7
2026-05-23 13:04:07,10.8,6.1,50.9
2026-05-23 13:04:09,53.4,6.1,50.9
2026-05-23 13:04:09,53.4,1.6,50.9
2026-05-23 13:04:09,53.4,1.6,27.6
2026-05-23 13:04:11,56.1,1.6,27.6
2026-05-23 13:04:11,56.1,3.08,27.6
2026-05-23 13:04:11,56.1,3.08,19.3
2026-05-23 13:04:13,64.8,3.08,19.3
2026-05-23 13:04:13,64.8,4.29,19.3
2026-05-23 13:04:13,64.8,4.29,66.1
2026-05-23 13:04:15,37.3,4.29,66.1
2026-05-23 13:04:15,37.3,7.17,66.1
2026-05-23 13:04:15,37.3,7.17,44.0
2026-05-23 13:04:17,35.3,7.17,44.0
2026-05-23 13:04:17,35.3,5.43,44.0
2026-05-23 13:04:17,35.3,5.43,14.1
2026-05-23 13:04:19,59.8,5.43,14.1
2026-05-23 13:04:19,59.8,4.65,14.1
2026-05-23 13:04:19,59.8,4.65,53.9
2026-05-23 13:04:21,37.4,4.65,53.9
2026-05-23 13:04:21,37.4,7.47,53.9
2026-05-23 13:04:21,37.4,7.47,21.3
2026-05-23 13:04:23,48.5,7.47,21.3
2026-05-23 13:04:23,48.5,5.05,21.3
2026-05-23 13:04:23,48.5,5.05,11.5
2026-05-23 13:04:25,28.1,5.05,11.5
2026-05-23 13:04:25,28.1,3.59,11.5
2026-05-23 13:04:25,28.1,3.59,17.7
2026-05-23 13:04:27,40.7,3.59,17.7
2026-05-23 13:04:27,40.7,7.73,17.7
2026-05-23 13:04:27,40.7,7.73,27.7
2026-05-23 13:04:29,17.2,7.73,27.7
2026-05-23 13:04:29,17.2,3.85,27.7
2026-05-23 13:04:29,17.2,3.85,63.4
2026-05-23 13:04:31,27.9,3.85,63.4
2026-05-23 13:04:31,27.9,5.51,63.4
2026-05-23 13:04:31,27.9,5.51,15.9
2026-05-23 13:04:33,33.7,5.51,15.9
2026-05-23 13:04:33,33.7,6.91,15.9
2026-05-23 13:04:33,33.7,6.91,15.5
2026-05-23 13:04:35,50.3,6.91,15.5
2026-05-23 13:04:35,50.3,5.04,15.5
2026-05-23 13:04:35,50.3,5.04,13.4
2026-05-23 13:04:37,57.7,5.04,13.4
2026-05-23 13:04:37,57.7,6.08,13.4
2026-05-23 13:04:37,57.7,6.08,70.3
2026-05-23 13:04:39,61.1,6.08,70.3
2026-05-23 13:04:39,61.1,1.17,70.3
2026-05-23 13:04:39,61.1,1.17,40.7
2026-05-23 13:04:41,37.4,1.17,40.7
2026-05-23 13:04:41,37.4,4.02,40.7
2026-05-23 13:04:41,37.4,4.02,24.9
2026-05-23 13:04:43,60.9,4.02,24.9
2026-05-23 13:04:43,60.9,5.03,24.9
2026-05-23 13:04:43,60.9,5.03,16.2
2026-05-23 13:04:45,64.6,5.03,16.2
2026-05-23 13:04:45,64.6,2.5,16.2
2026-05-23 13:04:45,64.6,2.5,39.6
2026-05-23 13:04:47,50.5,2.5,39.6
2026-05-23 13:04:47,50.5,7.05,39.6
2026-05-23 13:04:47,50.5,7.05,66.3
2026-05-23 13:04:49,34.0,7.05,66.3
2026-05-23 13:04:49,34.0,1.88,66.3
2026-05-23 13:04:49,34.0,1.88,10.7
2026-05-23 13:04:51,64.8,1.88,10.7
2026-05-23 13:04:51,64.8,4.2,10.7
2026-05-23 13:04:51,64.8,4.2,66.9
2026-05-23 13:04:53,28.3,4.2,66.9
2026-05-23 13:04:53,28.3,5.88,66.9
2026-05-23 13:04:53,28.3,5.88,28.3
2026-05-23 13:04:55,70.9,5.88,28.3
2026-05-23 13:04:55,70.9,6.17,28.3
2026-05-23 13:04:55,70.9,6.17,42.4
2026-05-23 13:04:57,66.1,6.17,42.4
2026-05-23 13:04:57,66.1,1.91,42.4
2026-05-23 13:04:57,66.1,1.91,10.9
2026-05-23 13:04:59,37.1,1.91,10.9
2026-05-23 13:04:59,37.1,2.96,10.9
2026-05-23 13:04:59,37.1,2.96,26.2
2026-05-23 13:05:01,60.3,2.96,26.2
2026-05-23 13:05:01,60.3,7.37,26.2
2026-05-23 13:05:01,60.3,7.37,62.5
2026-05-23 13:05:03,27.4,7.37,62.5
2026-05-23 13:05:03,27.4,4.9,62.5
2026-05-23 13:05:03,27.4,4.9,64.1
2026-05-23 13:05:05,19.3,4.9,64.1
2026-05-23 13:05:05,19.3,6.13,64.1
2026-05-23 13:05:05,19.3,6.13,78.3
2026-05-23 13:05:07,23.1,6.13,78.3
2026-05-23 13:05:07,23.1,5.97,78.3
2026-05-23 13:05:07,23.1,5.97,61.9
2026-05-23 13:05:09,13.7,5.97,61.9
2026-05-23 13:05:09,13.7,4.33,61.9
2026-05-23 13:05:09,13.7,4.33,36.4
2026-05-23 13:05:11,78.1,4.33,36.4
2026-05-23 13:05:11,78.1,5.6,36.4
2026-05-23 13:05:11,78.1,5.6,23.8
2026-05-23 13:05:13,29.0,5.6,23.8
2026-05-23 13:05:13,29.0,3.65,23.8
2026-05-23 13:05:13,29.0,3.65,22.7
2026-05-23 13:05:15,65.6,3.65,22.7
2026-05-23 13:05:15,65.6,5.1,22.7
2026-05-23 13:05:15,65.6,5.1,78.8
2026-05-23 13:05:17,56.7,5.1,78.8
2026-05-23 13:05:17,56.7,6.33,78.8
2026-05-23 13:05:17,56.7,6.33,49.7
2026-05-23 13:05:19,18.7,6.33,49.7
2026-05-23 13:05:19,18.7,4.32,49.7
2026-05-23 13:05:19,18.7,4.32,54.5
2026-05-23 13:05:21,65.1,4.32,54.5
2026-05-23 13:05:21,65.1,2.01,54.5
2026-05-23 13:05:21,65.1,2.01,11.4
2026-05-23 13:05:24,65.1,2.01,11.4
2026-05-23 13:05:24,65.1,2.01,11.4
2026-05-23 13:05:24,65.1,2.01,11.4
2026-05-23 13:05:26,61.1,2.01,11.4
2026-05-23 13:05:26,61.1,3.62,11.4
2026-05-23 13:05:26,61.1,3.62,59.4
2026-05-23 13:05:28,65.8,3.62,59.4
2026-05-23 13:05:28,65.8,2.7,59.4
2026-05-23 13:05:28,65.8,2.7,42.4
2026-05-23 13:05:30,35.6,2.7,42.4
2026-05-23 13:05:30,35.6,2.31,42.4
2026-05-23 13:05:30,35.6,2.31,43.4
2026-05-23 13:05:32,58.1,2.31,43.4
2026-05-23 13:05:32,58.1,3.93,43.4
2026-05-23 13:05:32,58.1,3.93,76.3
2026-05-23 13:05:34,44.9,3.93,76.3
2026-05-23 13:05:34,44.9,3.85,76.3
2026-05-23 13:05:34,44.9,3.85,13.5
2026-05-23 13:05:36,60.4,3.85,13.5
2026-05-23 13:05:36,60.4,2.85,13.5
2026-05-23 13:05:36,60.4,2.85,59.7
2026-05-23 13:05:38,27.1,2.85,59.7
2026-05-23 13:05:38,27.1,4.66,59.7
2026-05-23 13:05:38,27.1,4.66,69.5
2026-05-23 13:05:40,10.4,4.66,69.5
2026-05-23 13:05:40,10.4,4.15,69.5
2026-05-23 13:05:40,10.4,4.15,23.1
2026-05-23 13:05:42,20.8,4.15,23.1
2026-05-23 13:05:42,20.8,3.29,23.1
2026-05-23 13:05:42,20.8,3.29,60.3
2026-05-23 13:05:44,34.9,3.29,60.3
2026-05-23 13:05:44,34.9,5.6,60.3
2026-05-23 13:05:44,34.9,5.6,64.3
2026-05-23 13:05:46,46.6,5.6,64.3
2026-05-23 13:05:46,46.6,4.83,64.3
2026-05-23 13:05:46,46.6,4.83,69.8
2026-05-23 13:05:48,66.2,4.83,69.8
2026-05-23 13:05:48,66.2,5.57,69.8
2026-05-23 13:05:48,66.2,5.57,15.3
2026-05-23 13:05:50,23.9,5.57,15.3
